"(PDH-CSV 4.0) (Eastern Daylight Time)(240)","\\DESKTOP-67P0ISA\Memory\Page Faults/sec","\\DESKTOP-67P0ISA\Memory\Available Bytes","\\DESKTOP-67P0ISA\Memory\Committed Bytes","\\DESKTOP-67P0ISA\Memory\Commit Limit","\\DESKTOP-67P0ISA\Memory\Write Copies/sec","\\DESKTOP-67P0ISA\Memory\Transition Faults/sec","\\DESKTOP-67P0ISA\Memory\Cache Faults/sec","\\DESKTOP-67P0ISA\Memory\Demand Zero Faults/sec","\\DESKTOP-67P0ISA\Memory\Pages/sec","\\DESKTOP-67P0ISA\Memory\Pages Input/sec","\\DESKTOP-67P0ISA\Memory\Page Reads/sec","\\DESKTOP-67P0ISA\Memory\Pages Output/sec","\\DESKTOP-67P0ISA\Memory\Pool Paged Bytes","\\DESKTOP-67P0ISA\Memory\Pool Nonpaged Bytes","\\DESKTOP-67P0ISA\Memory\Page Writes/sec","\\DESKTOP-67P0ISA\Memory\Pool Paged Allocs","\\DESKTOP-67P0ISA\Memory\Pool Nonpaged Allocs","\\DESKTOP-67P0ISA\Memory\Free System Page Table Entries","\\DESKTOP-67P0ISA\Memory\Cache Bytes","\\DESKTOP-67P0ISA\Memory\Cache Bytes Peak","\\DESKTOP-67P0ISA\Memory\Pool Paged Resident Bytes","\\DESKTOP-67P0ISA\Memory\System Code Total Bytes","\\DESKTOP-67P0ISA\Memory\System Code Resident Bytes","\\DESKTOP-67P0ISA\Memory\System Driver Total Bytes","\\DESKTOP-67P0ISA\Memory\System Driver Resident Bytes","\\DESKTOP-67P0ISA\Memory\System Cache Resident Bytes","\\DESKTOP-67P0ISA\Memory\% Committed Bytes In Use","\\DESKTOP-67P0ISA\Memory\Available KBytes","\\DESKTOP-67P0ISA\Memory\Available MBytes","\\DESKTOP-67P0ISA\Memory\Transition Pages RePurposed/sec","\\DESKTOP-67P0ISA\Memory\Free & Zero Page List Bytes","\\DESKTOP-67P0ISA\Memory\Modified Page List Bytes","\\DESKTOP-67P0ISA\Memory\Standby Cache Reserve Bytes","\\DESKTOP-67P0ISA\Memory\Standby Cache Normal Priority Bytes","\\DESKTOP-67P0ISA\Memory\Standby Cache Core Bytes","\\DESKTOP-67P0ISA\Memory\Long-Term Average Standby Cache Lifetime (s)","\\DESKTOP-67P0ISA\Processor(0)\% Processor Time","\\DESKTOP-67P0ISA\Processor(0)\% User Time","\\DESKTOP-67P0ISA\Processor(0)\% Privileged Time","\\DESKTOP-67P0ISA\Processor(0)\Interrupts/sec","\\DESKTOP-67P0ISA\Processor(0)\% DPC Time","\\DESKTOP-67P0ISA\Processor(0)\% Interrupt Time","\\DESKTOP-67P0ISA\Processor(0)\DPCs Queued/sec","\\DESKTOP-67P0ISA\Processor(0)\DPC Rate","\\DESKTOP-67P0ISA\Processor(0)\% Idle Time","\\DESKTOP-67P0ISA\Processor(0)\% C1 Time","\\DESKTOP-67P0ISA\Processor(0)\% C2 Time","\\DESKTOP-67P0ISA\Processor(0)\% C3 Time","\\DESKTOP-67P0ISA\Processor(0)\C1 Transitions/sec","\\DESKTOP-67P0ISA\Processor(0)\C2 Transitions/sec","\\DESKTOP-67P0ISA\Processor(0)\C3 Transitions/sec","\\DESKTOP-67P0ISA\Processor(1)\% Processor Time","\\DESKTOP-67P0ISA\Processor(1)\% User Time","\\DESKTOP-67P0ISA\Processor(1)\% Privileged Time","\\DESKTOP-67P0ISA\Processor(1)\Interrupts/sec","\\DESKTOP-67P0ISA\Processor(1)\% DPC Time","\\DESKTOP-67P0ISA\Processor(1)\% Interrupt Time","\\DESKTOP-67P0ISA\Processor(1)\DPCs Queued/sec","\\DESKTOP-67P0ISA\Processor(1)\DPC Rate","\\DESKTOP-67P0ISA\Processor(1)\% Idle Time","\\DESKTOP-67P0ISA\Processor(1)\% C1 Time","\\DESKTOP-67P0ISA\Processor(1)\% C2 Time","\\DESKTOP-67P0ISA\Processor(1)\% C3 Time","\\DESKTOP-67P0ISA\Processor(1)\C1 Transitions/sec","\\DESKTOP-67P0ISA\Processor(1)\C2 Transitions/sec","\\DESKTOP-67P0ISA\Processor(1)\C3 Transitions/sec","\\DESKTOP-67P0ISA\Processor(2)\% Processor Time","\\DESKTOP-67P0ISA\Processor(2)\% User Time","\\DESKTOP-67P0ISA\Processor(2)\% Privileged Time","\\DESKTOP-67P0ISA\Processor(2)\Interrupts/sec","\\DESKTOP-67P0ISA\Processor(2)\% DPC Time","\\DESKTOP-67P0ISA\Processor(2)\% Interrupt Time","\\DESKTOP-67P0ISA\Processor(2)\DPCs Queued/sec","\\DESKTOP-67P0ISA\Processor(2)\DPC Rate","\\DESKTOP-67P0ISA\Processor(2)\% Idle Time","\\DESKTOP-67P0ISA\Processor(2)\% C1 Time","\\DESKTOP-67P0ISA\Processor(2)\% C2 Time","\\DESKTOP-67P0ISA\Processor(2)\% C3 Time","\\DESKTOP-67P0ISA\Processor(2)\C1 Transitions/sec","\\DESKTOP-67P0ISA\Processor(2)\C2 Transitions/sec","\\DESKTOP-67P0ISA\Processor(2)\C3 Transitions/sec","\\DESKTOP-67P0ISA\Processor(3)\% Processor Time","\\DESKTOP-67P0ISA\Processor(3)\% User Time","\\DESKTOP-67P0ISA\Processor(3)\% Privileged Time","\\DESKTOP-67P0ISA\Processor(3)\Interrupts/sec","\\DESKTOP-67P0ISA\Processor(3)\% DPC Time","\\DESKTOP-67P0ISA\Processor(3)\% Interrupt Time","\\DESKTOP-67P0ISA\Processor(3)\DPCs Queued/sec","\\DESKTOP-67P0ISA\Processor(3)\DPC Rate","\\DESKTOP-67P0ISA\Processor(3)\% Idle Time","\\DESKTOP-67P0ISA\Processor(3)\% C1 Time","\\DESKTOP-67P0ISA\Processor(3)\% C2 Time","\\DESKTOP-67P0ISA\Processor(3)\% C3 Time","\\DESKTOP-67P0ISA\Processor(3)\C1 Transitions/sec","\\DESKTOP-67P0ISA\Processor(3)\C2 Transitions/sec","\\DESKTOP-67P0ISA\Processor(3)\C3 Transitions/sec","\\DESKTOP-67P0ISA\Processor(4)\% Processor Time","\\DESKTOP-67P0ISA\Processor(4)\% User Time","\\DESKTOP-67P0ISA\Processor(4)\% Privileged Time","\\DESKTOP-67P0ISA\Processor(4)\Interrupts/sec","\\DESKTOP-67P0ISA\Processor(4)\% DPC Time","\\DESKTOP-67P0ISA\Processor(4)\% Interrupt Time","\\DESKTOP-67P0ISA\Processor(4)\DPCs Queued/sec","\\DESKTOP-67P0ISA\Processor(4)\DPC Rate","\\DESKTOP-67P0ISA\Processor(4)\% Idle Time","\\DESKTOP-67P0ISA\Processor(4)\% C1 Time","\\DESKTOP-67P0ISA\Processor(4)\% C2 Time","\\DESKTOP-67P0ISA\Processor(4)\% C3 Time","\\DESKTOP-67P0ISA\Processor(4)\C1 Transitions/sec","\\DESKTOP-67P0ISA\Processor(4)\C2 Transitions/sec","\\DESKTOP-67P0ISA\Processor(4)\C3 Transitions/sec","\\DESKTOP-67P0ISA\Processor(5)\% Processor Time","\\DESKTOP-67P0ISA\Processor(5)\% User Time","\\DESKTOP-67P0ISA\Processor(5)\% Privileged Time","\\DESKTOP-67P0ISA\Processor(5)\Interrupts/sec","\\DESKTOP-67P0ISA\Processor(5)\% DPC Time","\\DESKTOP-67P0ISA\Processor(5)\% Interrupt Time","\\DESKTOP-67P0ISA\Processor(5)\DPCs Queued/sec","\\DESKTOP-67P0ISA\Processor(5)\DPC Rate","\\DESKTOP-67P0ISA\Processor(5)\% Idle Time","\\DESKTOP-67P0ISA\Processor(5)\% C1 Time","\\DESKTOP-67P0ISA\Processor(5)\% C2 Time","\\DESKTOP-67P0ISA\Processor(5)\% C3 Time","\\DESKTOP-67P0ISA\Processor(5)\C1 Transitions/sec","\\DESKTOP-67P0ISA\Processor(5)\C2 Transitions/sec","\\DESKTOP-67P0ISA\Processor(5)\C3 Transitions/sec","\\DESKTOP-67P0ISA\Processor(6)\% Processor Time","\\DESKTOP-67P0ISA\Processor(6)\% User Time","\\DESKTOP-67P0ISA\Processor(6)\% Privileged Time","\\DESKTOP-67P0ISA\Processor(6)\Interrupts/sec","\\DESKTOP-67P0ISA\Processor(6)\% DPC Time","\\DESKTOP-67P0ISA\Processor(6)\% Interrupt Time","\\DESKTOP-67P0ISA\Processor(6)\DPCs Queued/sec","\\DESKTOP-67P0ISA\Processor(6)\DPC Rate","\\DESKTOP-67P0ISA\Processor(6)\% Idle Time","\\DESKTOP-67P0ISA\Processor(6)\% C1 Time","\\DESKTOP-67P0ISA\Processor(6)\% C2 Time","\\DESKTOP-67P0ISA\Processor(6)\% C3 Time","\\DESKTOP-67P0ISA\Processor(6)\C1 Transitions/sec","\\DESKTOP-67P0ISA\Processor(6)\C2 Transitions/sec","\\DESKTOP-67P0ISA\Processor(6)\C3 Transitions/sec","\\DESKTOP-67P0ISA\Processor(7)\% Processor Time","\\DESKTOP-67P0ISA\Processor(7)\% User Time","\\DESKTOP-67P0ISA\Processor(7)\% Privileged Time","\\DESKTOP-67P0ISA\Processor(7)\Interrupts/sec","\\DESKTOP-67P0ISA\Processor(7)\% DPC Time","\\DESKTOP-67P0ISA\Processor(7)\% Interrupt Time","\\DESKTOP-67P0ISA\Processor(7)\DPCs Queued/sec","\\DESKTOP-67P0ISA\Processor(7)\DPC Rate","\\DESKTOP-67P0ISA\Processor(7)\% Idle Time","\\DESKTOP-67P0ISA\Processor(7)\% C1 Time","\\DESKTOP-67P0ISA\Processor(7)\% C2 Time","\\DESKTOP-67P0ISA\Processor(7)\% C3 Time","\\DESKTOP-67P0ISA\Processor(7)\C1 Transitions/sec","\\DESKTOP-67P0ISA\Processor(7)\C2 Transitions/sec","\\DESKTOP-67P0ISA\Processor(7)\C3 Transitions/sec","\\DESKTOP-67P0ISA\Processor(_Total)\% Processor Time","\\DESKTOP-67P0ISA\Processor(_Total)\% User Time","\\DESKTOP-67P0ISA\Processor(_Total)\% Privileged Time","\\DESKTOP-67P0ISA\Processor(_Total)\Interrupts/sec","\\DESKTOP-67P0ISA\Processor(_Total)\% DPC Time","\\DESKTOP-67P0ISA\Processor(_Total)\% Interrupt Time","\\DESKTOP-67P0ISA\Processor(_Total)\DPCs Queued/sec","\\DESKTOP-67P0ISA\Processor(_Total)\DPC Rate","\\DESKTOP-67P0ISA\Processor(_Total)\% Idle Time","\\DESKTOP-67P0ISA\Processor(_Total)\% C1 Time","\\DESKTOP-67P0ISA\Processor(_Total)\% C2 Time","\\DESKTOP-67P0ISA\Processor(_Total)\% C3 Time","\\DESKTOP-67P0ISA\Processor(_Total)\C1 Transitions/sec","\\DESKTOP-67P0ISA\Processor(_Total)\C2 Transitions/sec","\\DESKTOP-67P0ISA\Processor(_Total)\C3 Transitions/sec"
"08/20/2023 21:41:18.400"," ","3113979904","19589619712","25643425792"," "," "," "," "," "," "," "," ","394149888","359604224"," ","0","0","12472798","72515584","421949440","238710784","8192","8192","29159424","4403200","72515584","76.392366079704913773","3040996","2969"," ","721047552","38973440","360030208","1826877440","206024704","945"," "," "," "," "," "," "," ","4"," "," "," "," "," "," "," "," "," "," "," "," "," "," ","3"," "," "," "," "," "," "," "," "," "," "," "," "," "," ","2"," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," ","33"," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," ","42"," "," "," "," "," "," "," "
